source_file,creation_date,modification_date,operator_code,operator_name,service_code,line_name,operating_start_date,operating_end_date,journey_pattern_section_id,timing_link_id,route_link_ref,from_stop_id,from_stop_name,from_stop_indicator,from_locality_name,from_locality_qualifier,from_latitude,from_longitude,from_sequence_number,from_activity,from_timing_status,from_wait_time_seconds,to_stop_id,to_stop_name,to_stop_indicator,to_locality_name,to_locality_qualifier,to_latitude,to_longitude,to_sequence_number,to_activity,to_timing_status,to_wait_time_seconds,runtime_seconds,runtime_minutes,distance_meters,distance_km
tfl_54-491-_-y05-55029.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:15,491,2021-10-31,2022-12-23,JPS_54-491-_-y05-55029-123-I-2,JPL_54-491-_-y05-55029-123-I-2-11,RL_54-491-_-y05-55029-I-2-11,490009983B,Edmonton Green Bus Station,Stop B,Lower Edmonton,Greater London,,,11,pickUpAndSetDown,PTP,,490009983P,Monmouth Road,Stop P,Lower Edmonton,Greater London,,,12,pickUpAndSetDown,OTH,,200.0,3.33,188,0.188
tfl_54-491-_-y05-55029.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:15,491,2021-10-31,2022-12-23,JPS_54-491-_-y05-55029-123-I-2,JPL_54-491-_-y05-55029-123-I-2-12,RL_54-491-_-y05-55029-I-2-12,490009983P,Monmouth Road,Stop P,Lower Edmonton,Greater London,,,12,pickUpAndSetDown,OTH,,490004180N1,Bounces Road,,Lower Edmonton,Greater London,,,13,pickUpAndSetDown,OTH,,200.0,3.33,128,0.128
tfl_54-491-_-y05-55029.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:15,491,2021-10-31,2022-12-23,JPS_54-491-_-y05-55029-123-I-2,JPL_54-491-_-y05-55029-123-I-2-13,RL_54-491-_-y05-55029-I-2-13,490004180N1,Bounces Road,,Lower Edmonton,Greater London,,,13,pickUpAndSetDown,OTH,,490007087N,Nightingale Road (N9),Stop LR,Ponders End,Greater London,,,14,pickUpAndSetDown,OTH,,200.0,3.33,1570,1.57
tfl_54-491-_-y05-55029.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:15,491,2021-10-31,2022-12-23,JPS_54-491-_-y05-55029-123-I-2,JPL_54-491-_-y05-55029-123-I-2-14,RL_54-491-_-y05-55029-I-2-14,490007087N,Nightingale Road (N9),Stop LR,Ponders End,Greater London,,,14,pickUpAndSetDown,OTH,,490012335N,Orchard Road (EN3),->N,Ponders End,Greater London,,,15,pickUpAndSetDown,OTH,,200.0,3.33,264,0.264
tfl_54-491-_-y05-55029.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:15,491,2021-10-31,2022-12-23,JPS_54-491-_-y05-55029-123-I-2,JPL_54-491-_-y05-55029-123-I-2-15,RL_54-491-_-y05-55029-I-2-15,490012335N,Orchard Road (EN3),->N,Ponders End,Greater London,,,15,pickUpAndSetDown,OTH,,490011367K,Ponders End Park,,Ponders End,Greater London,,,16,pickUpAndSetDown,OTH,,200.0,3.33,363,0.363
tfl_54-491-_-y05-55029.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:15,491,2021-10-31,2022-12-23,JPS_54-491-_-y05-55029-123-I-2,JPL_54-491-_-y05-55029-123-I-2-16,RL_54-491-_-y05-55029-I-2-16,490011367K,Ponders End Park,,Ponders End,Greater London,,,16,pickUpAndSetDown,OTH,,490015441H,Southbury Road_ Ponders End,Stop H,Ponders End,Greater London,,,17,pickUpAndSetDown,PTP,,200.0,3.33,210,0.21
tfl_54-491-_-y05-55029.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:15,491,2021-10-31,2022-12-23,JPS_54-491-_-y05-55029-123-I-2,JPL_54-491-_-y05-55029-123-I-2-17,RL_54-491-_-y05-55029-I-2-17,490015441H,Southbury Road_ Ponders End,Stop H,Ponders End,Greater London,,,17,pickUpAndSetDown,PTP,,490011753E,Royal British Legion,,Ponders End,Greater London,,,18,pickUpAndSetDown,OTH,,110.0,1.83,400,0.4
tfl_54-491-_-y05-55029.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:15,491,2021-10-31,2022-12-23,JPS_54-491-_-y05-55029-123-I-2,JPL_54-491-_-y05-55029-123-I-2-18,RL_54-491-_-y05-55029-I-2-18,490011753E,Royal British Legion,,Ponders End,Greater London,,,18,pickUpAndSetDown,OTH,,490003082E,Alexandra Road (EN3),,Ponders End,Greater London,,,19,pickUpAndSetDown,OTH,,110.0,1.83,174,0.174
tfl_54-491-_-y05-55029.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:15,491,2021-10-31,2022-12-23,JPS_54-491-_-y05-55029-123-I-2,JPL_54-491-_-y05-55029-123-I-2-19,RL_54-491-_-y05-55029-I-2-19,490003082E,Alexandra Road (EN3),,Ponders End,Greater London,,,19,pickUpAndSetDown,OTH,,490009813D,Mollison Avenue / Ponders End,,Ponders End,Greater London,,,20,pickUpAndSetDown,OTH,,110.0,1.83,494,0.494
tfl_54-491-_-y05-55029.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:15,491,2021-10-31,2022-12-23,JPS_54-491-_-y05-55029-123-I-2,JPL_54-491-_-y05-55029-123-I-2-20,RL_54-491-_-y05-55029-I-2-20,490009813D,Mollison Avenue / Ponders End,,Ponders End,Greater London,,,20,pickUpAndSetDown,OTH,,490006212N,Duck Lees Lane,Stop PD,Ponders End,Greater London,,,21,pickUpAndSetDown,OTH,,110.0,1.83,330,0.33
tfl_54-491-_-y05-55029.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:15,491,2021-10-31,2022-12-23,JPS_54-491-_-y05-55029-123-I-2,JPL_54-491-_-y05-55029-123-I-2-21,RL_54-491-_-y05-55029-I-2-21,490006212N,Duck Lees Lane,Stop PD,Ponders End,Greater London,,,21,pickUpAndSetDown,OTH,,490004235N,Jeffreys Road,,Brimsdown,Greater London,,,22,pickUpAndSetDown,OTH,,110.0,1.83,727,0.727
tfl_54-491-_-y05-55029.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:15,491,2021-10-31,2022-12-23,JPS_54-491-_-y05-55029-123-I-2,JPL_54-491-_-y05-55029-123-I-2-22,RL_54-491-_-y05-55029-I-2-22,490004235N,Jeffreys Road,,Brimsdown,Greater London,,,22,pickUpAndSetDown,OTH,,490004348C,Green Street / Brimsdown Stn,Stop M,Brimsdown,Greater London,,,23,pickUpAndSetDown,PTP,,110.0,1.83,402,0.402
tfl_54-491-_-y05-55029.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:15,491,2021-10-31,2022-12-23,JPS_54-491-_-y05-55029-123-I-2,JPL_54-491-_-y05-55029-123-I-2-23,RL_54-491-_-y05-55029-I-2-23,490004348C,Green Street / Brimsdown Stn,Stop M,Brimsdown,Greater London,,,23,pickUpAndSetDown,PTP,,490009238N,Millmarsh Lane,Stop N,Brimsdown,Greater London,,,24,pickUpAndSetDown,OTH,,80.0,1.33,230,0.23
tfl_54-491-_-y05-55029.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:15,491,2021-10-31,2022-12-23,JPS_54-491-_-y05-55029-123-I-2,JPL_54-491-_-y05-55029-123-I-2-24,RL_54-491-_-y05-55029-I-2-24,490009238N,Millmarsh Lane,Stop N,Brimsdown,Greater London,,,24,pickUpAndSetDown,OTH,,490013230N,Bilton Way / Mollison Avenue,->N,Enfield Lock,Greater London,,,25,pickUpAndSetDown,OTH,,80.0,1.33,540,0.54
tfl_54-491-_-y05-55029.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:15,491,2021-10-31,2022-12-23,JPS_54-491-_-y05-55029-123-I-2,JPL_54-491-_-y05-55029-123-I-2-25,RL_54-491-_-y05-55029-I-2-25,490013230N,Bilton Way / Mollison Avenue,->N,Enfield Lock,Greater London,,,25,pickUpAndSetDown,OTH,,490011175N,Preston Gardens,->N,Enfield Lock,Greater London,,,26,pickUpAndSetDown,PTP,,80.0,1.33,587,0.587
tfl_54-491-_-y05-55029.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:15,491,2021-10-31,2022-12-23,JPS_54-491-_-y05-55029-123-I-2,JPL_54-491-_-y05-55029-123-I-2-26,RL_54-491-_-y05-55029-I-2-26,490011175N,Preston Gardens,->N,Enfield Lock,Greater London,,,26,pickUpAndSetDown,PTP,,490011869E,Mollison Avenue,,Enfield Lock,Greater London,,,27,pickUpAndSetDown,OTH,,72.0,1.2,496,0.496
tfl_54-491-_-y05-55029.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:15,491,2021-10-31,2022-12-23,JPS_54-491-_-y05-55029-123-I-2,JPL_54-491-_-y05-55029-123-I-2-27,RL_54-491-_-y05-55029-I-2-27,490011869E,Mollison Avenue,,Enfield Lock,Greater London,,,27,pickUpAndSetDown,OTH,,490004882E,Causeway Bridge / River Lee,->E,Enfield Lock,Greater London,,,28,pickUpAndSetDown,OTH,,72.0,1.2,364,0.364
tfl_54-491-_-y05-55029.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:15,491,2021-10-31,2022-12-23,JPS_54-491-_-y05-55029-123-I-2,JPL_54-491-_-y05-55029-123-I-2-28,RL_54-491-_-y05-55029-I-2-28,490004882E,Causeway Bridge / River Lee,->E,Enfield Lock,Greater London,,,28,pickUpAndSetDown,OTH,,490007600E,Gunner Drive,->E,Enfield Lock,Greater London,,,29,pickUpAndSetDown,OTH,,72.0,1.2,216,0.216
tfl_54-491-_-y05-55029.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:15,491,2021-10-31,2022-12-23,JPS_54-491-_-y05-55029-123-I-2,JPL_54-491-_-y05-55029-123-I-2-29,RL_54-491-_-y05-55029-I-2-29,490007600E,Gunner Drive,->E,Enfield Lock,Greater London,,,29,pickUpAndSetDown,OTH,,490004735S,Canal Side Walk,->S,Enfield Lock,Greater London,,,30,pickUpAndSetDown,OTH,,72.0,1.2,276,0.276
tfl_54-491-_-y05-55029.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:15,491,2021-10-31,2022-12-23,JPS_54-491-_-y05-55029-123-I-2,JPL_54-491-_-y05-55029-123-I-2-30,RL_54-491-_-y05-55029-I-2-30,490004735S,Canal Side Walk,->S,Enfield Lock,Greater London,,,30,pickUpAndSetDown,OTH,,490006582N,Enfield Island Village,,Enfield Lock,Greater London,,,31,pickUpAndSetDown,PTP,,72.0,1.2,233,0.233
tfl_54-491-_-y05-55029.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:15,491,2021-10-31,2022-12-23,JPS_54-491-_-y05-55029-123-I-2,JPL_54-491-_-y05-55029-123-I-2-31,RL_54-491-_-y05-55029-I-2-31,490006582N,Enfield Island Village,,Enfield Lock,Greater London,,,31,pickUpAndSetDown,PTP,,490004735N,Canal Side Walk,->N,Enfield Lock,Greater London,,,32,pickUpAndSetDown,OTH,,90.0,1.5,300,0.3
tfl_54-491-_-y05-55029.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:15,491,2021-10-31,2022-12-23,JPS_54-491-_-y05-55029-123-I-2,JPL_54-491-_-y05-55029-123-I-2-32,RL_54-491-_-y05-55029-I-2-32,490004735N,Canal Side Walk,->N,Enfield Lock,Greater London,,,32,pickUpAndSetDown,OTH,,490007600W,Gunner Drive,->W,Enfield Lock,Greater London,,,33,pickUpAndSetDown,OTH,,90.0,1.5,243,0.243
tfl_54-491-_-y05-55029.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:15,491,2021-10-31,2022-12-23,JPS_54-491-_-y05-55029-123-I-2,JPL_54-491-_-y05-55029-123-I-2-33,RL_54-491-_-y05-55029-I-2-33,490007600W,Gunner Drive,->W,Enfield Lock,Greater London,,,33,pickUpAndSetDown,OTH,,490004882W,Causeway Bridge / River Lee,->W,Enfield Lock,Greater London,,,34,pickUpAndSetDown,OTH,,90.0,1.5,192,0.192
tfl_54-491-_-y05-55029.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:15,491,2021-10-31,2022-12-23,JPS_54-491-_-y05-55029-123-I-2,JPL_54-491-_-y05-55029-123-I-2-34,RL_54-491-_-y05-55029-I-2-34,490004882W,Causeway Bridge / River Lee,->W,Enfield Lock,Greater London,,,34,pickUpAndSetDown,OTH,,490020082E,Solar Way,->E,Freezy Water,Greater London,,,35,pickUpAndSetDown,PTP,,90.0,1.5,810,0.81
tfl_54-491-_-y05-55029.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:15,491,2021-10-31,2022-12-23,JPS_54-491-_-y05-55029-123-I-2,JPL_54-491-_-y05-55029-123-I-2-35,RL_54-491-_-y05-55029-I-2-35,490020082E,Solar Way,->E,Freezy Water,Greater London,,,35,pickUpAndSetDown,PTP,,490020071N,Innova Park,->N,Freezy Water,Greater London,,,36,pickUpAndSetDown,OTH,,100.0,1.67,227,0.227
tfl_54-491-_-y05-55029.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:15,491,2021-10-31,2022-12-23,JPS_54-491-_-y05-55029-123-I-2,JPL_54-491-_-y05-55029-123-I-2-36,RL_54-491-_-y05-55029-I-2-36,490020071N,Innova Park,->N,Freezy Water,Greater London,,,36,pickUpAndSetDown,OTH,,490003378H,Bullsmoor Lane / Mollison Avenue,,Freezy Water,Greater London,,,37,pickUpAndSetDown,OTH,,100.0,1.67,1467,1.467
tfl_54-491-_-y05-55029.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:15,491,2021-10-31,2022-12-23,JPS_54-491-_-y05-55029-123-I-2,JPL_54-491-_-y05-55029-123-I-2-37,RL_54-491-_-y05-55029-I-2-37,490003378H,Bullsmoor Lane / Mollison Avenue,,Freezy Water,Greater London,,,37,pickUpAndSetDown,OTH,,210021703440,Waltham Cross Bus Station,Stop APO,Waltham Cross,Hertfordshire,,,38,setDown,PTP,,100.0,1.67,877,0.877
tfl_54-491-_-y05-55029.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:15,491,2021-10-31,2022-12-23,JPS_54-491-_-y05-55029-107-O-1,JPL_54-491-_-y05-55029-107-O-1-1,RL_54-491-_-y05-55029-O-1-1,210021703425,Waltham Cross Bus Station,,Waltham Cross,Hertfordshire,,,1,pickUp,PTP,,490003378G,Arlington Crescent,Stop H,Freezy Water,Greater London,,,2,pickUpAndSetDown,OTH,,140.0,2.33,882,0.882
tfl_54-491-_-y05-55029.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:15,491,2021-10-31,2022-12-23,JPS_54-491-_-y05-55029-107-O-1,JPL_54-491-_-y05-55029-107-O-1-2,RL_54-491-_-y05-55029-O-1-2,490003378G,Arlington Crescent,Stop H,Freezy Water,Greater London,,,2,pickUpAndSetDown,OTH,,490020071S,Innova Park,->S,Freezy Water,Greater London,,,3,pickUpAndSetDown,OTH,,140.0,2.33,1603,1.603
tfl_54-491-_-y05-55029.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:15,491,2021-10-31,2022-12-23,JPS_54-491-_-y05-55029-107-O-1,JPL_54-491-_-y05-55029-107-O-1-3,RL_54-491-_-y05-55029-O-1-3,490020071S,Innova Park,->S,Freezy Water,Greater London,,,3,pickUpAndSetDown,OTH,,490020082E,Solar Way,->E,Freezy Water,Greater London,,,4,pickUpAndSetDown,PTP,,140.0,2.33,312,0.312
tfl_54-491-_-y05-55029.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:15,491,2021-10-31,2022-12-23,JPS_54-491-_-y05-55029-107-O-1,JPL_54-491-_-y05-55029-107-O-1-4,RL_54-491-_-y05-55029-O-1-4,490020082E,Solar Way,->E,Freezy Water,Greater London,,,4,pickUpAndSetDown,PTP,,490004882E,Causeway Bridge / River Lee,->E,Enfield Lock,Greater London,,,5,pickUpAndSetDown,OTH,,75.0,1.25,828,0.828
tfl_54-491-_-y05-55029.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:15,491,2021-10-31,2022-12-23,JPS_54-491-_-y05-55029-107-O-1,JPL_54-491-_-y05-55029-107-O-1-5,RL_54-491-_-y05-55029-O-1-5,490004882E,Causeway Bridge / River Lee,->E,Enfield Lock,Greater London,,,5,pickUpAndSetDown,OTH,,490007600E,Gunner Drive,->E,Enfield Lock,Greater London,,,6,pickUpAndSetDown,OTH,,75.0,1.25,216,0.216
tfl_54-491-_-y05-55029.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:15,491,2021-10-31,2022-12-23,JPS_54-491-_-y05-55029-107-O-1,JPL_54-491-_-y05-55029-107-O-1-6,RL_54-491-_-y05-55029-O-1-6,490007600E,Gunner Drive,->E,Enfield Lock,Greater London,,,6,pickUpAndSetDown,OTH,,490004735S,Canal Side Walk,->S,Enfield Lock,Greater London,,,7,pickUpAndSetDown,OTH,,75.0,1.25,276,0.276
tfl_54-491-_-y05-55029.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:15,491,2021-10-31,2022-12-23,JPS_54-491-_-y05-55029-107-O-1,JPL_54-491-_-y05-55029-107-O-1-7,RL_54-491-_-y05-55029-O-1-7,490004735S,Canal Side Walk,->S,Enfield Lock,Greater London,,,7,pickUpAndSetDown,OTH,,490006582N,Enfield Island Village,,Enfield Lock,Greater London,,,8,pickUpAndSetDown,PTP,,75.0,1.25,233,0.233
tfl_54-491-_-y05-55029.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:15,491,2021-10-31,2022-12-23,JPS_54-491-_-y05-55029-107-O-1,JPL_54-491-_-y05-55029-107-O-1-8,RL_54-491-_-y05-55029-O-1-8,490006582N,Enfield Island Village,,Enfield Lock,Greater London,,,8,pickUpAndSetDown,PTP,,490004735N,Canal Side Walk,->N,Enfield Lock,Greater London,,,9,pickUpAndSetDown,OTH,,60,1.0,300,0.3
tfl_54-491-_-y05-55029.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:15,491,2021-10-31,2022-12-23,JPS_54-491-_-y05-55029-107-O-1,JPL_54-491-_-y05-55029-107-O-1-9,RL_54-491-_-y05-55029-O-1-9,490004735N,Canal Side Walk,->N,Enfield Lock,Greater London,,,9,pickUpAndSetDown,OTH,,490007600W,Gunner Drive,->W,Enfield Lock,Greater London,,,10,pickUpAndSetDown,OTH,,60,1.0,243,0.243
tfl_54-491-_-y05-55029.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:15,491,2021-10-31,2022-12-23,JPS_54-491-_-y05-55029-107-O-1,JPL_54-491-_-y05-55029-107-O-1-10,RL_54-491-_-y05-55029-O-1-10,490007600W,Gunner Drive,->W,Enfield Lock,Greater London,,,10,pickUpAndSetDown,OTH,,490004882W,Causeway Bridge / River Lee,->W,Enfield Lock,Greater London,,,11,pickUpAndSetDown,OTH,,60,1.0,192,0.192
tfl_54-491-_-y05-55029.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:15,491,2021-10-31,2022-12-23,JPS_54-491-_-y05-55029-107-O-1,JPL_54-491-_-y05-55029-107-O-1-11,RL_54-491-_-y05-55029-O-1-11,490004882W,Causeway Bridge / River Lee,->W,Enfield Lock,Greater London,,,11,pickUpAndSetDown,OTH,,490009964W,Ordnance Road / Mollison Avenue,,Enfield Lock,Greater London,,,12,pickUpAndSetDown,OTH,,60,1.0,158,0.158
tfl_54-491-_-y05-55029.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:15,491,2021-10-31,2022-12-23,JPS_54-491-_-y05-55029-107-O-1,JPL_54-491-_-y05-55029-107-O-1-12,RL_54-491-_-y05-55029-O-1-12,490009964W,Ordnance Road / Mollison Avenue,,Enfield Lock,Greater London,,,12,pickUpAndSetDown,OTH,,490011175S,Preston Gardens,->S,Enfield Lock,Greater London,,,13,pickUpAndSetDown,PTP,,60,1.0,680,0.68
tfl_54-491-_-y05-55029.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:15,491,2021-10-31,2022-12-23,JPS_54-491-_-y05-55029-107-O-1,JPL_54-491-_-y05-55029-107-O-1-13,RL_54-491-_-y05-55029-O-1-13,490011175S,Preston Gardens,->S,Enfield Lock,Greater London,,,13,pickUpAndSetDown,PTP,,490013230S,Bilton Way / Mollison Avenue,->S,Enfield Lock,Greater London,,,14,pickUpAndSetDown,OTH,,100.0,1.67,609,0.609
tfl_54-491-_-y05-55029.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:15,491,2021-10-31,2022-12-23,JPS_54-491-_-y05-55029-107-O-1,JPL_54-491-_-y05-55029-107-O-1-14,RL_54-491-_-y05-55029-O-1-14,490013230S,Bilton Way / Mollison Avenue,->S,Enfield Lock,Greater London,,,14,pickUpAndSetDown,OTH,,490009238S,Millmarsh Lane,Stop P,Brimsdown,Greater London,,,15,pickUpAndSetDown,OTH,,100.0,1.67,547,0.547
tfl_54-491-_-y05-55029.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:15,491,2021-10-31,2022-12-23,JPS_54-491-_-y05-55029-107-O-1,JPL_54-491-_-y05-55029-107-O-1-15,RL_54-491-_-y05-55029-O-1-15,490009238S,Millmarsh Lane,Stop P,Brimsdown,Greater London,,,15,pickUpAndSetDown,OTH,,490004348D,Green Street / Brimsdown Stn,Stop Q,Brimsdown,Greater London,,,16,pickUpAndSetDown,PTP,,100.0,1.67,386,0.386
tfl_54-491-_-y05-55029.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:15,491,2021-10-31,2022-12-23,JPS_54-491-_-y05-55029-107-O-1,JPL_54-491-_-y05-55029-107-O-1-16,RL_54-491-_-y05-55029-O-1-16,490004348D,Green Street / Brimsdown Stn,Stop Q,Brimsdown,Greater London,,,16,pickUpAndSetDown,PTP,,490004235S,Jeffreys Road,Stop R,Brimsdown,Greater London,,,17,pickUpAndSetDown,OTH,,94.0,1.57,354,0.354
tfl_54-491-_-y05-55029.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:15,491,2021-10-31,2022-12-23,JPS_54-491-_-y05-55029-107-O-1,JPL_54-491-_-y05-55029-107-O-1-17,RL_54-491-_-y05-55029-O-1-17,490004235S,Jeffreys Road,Stop R,Brimsdown,Greater London,,,17,pickUpAndSetDown,OTH,,490013768S,Duck Lees Lane,Stop PE,Ponders End,Greater London,,,18,pickUpAndSetDown,OTH,,94.0,1.57,483,0.483
tfl_54-491-_-y05-55029.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:15,491,2021-10-31,2022-12-23,JPS_54-491-_-y05-55029-107-O-1,JPL_54-491-_-y05-55029-107-O-1-18,RL_54-491-_-y05-55029-O-1-18,490013768S,Duck Lees Lane,Stop PE,Ponders End,Greater London,,,18,pickUpAndSetDown,OTH,,490015698S,Lea Valley Road (EN3),Stop PF,Ponders End,Greater London,,,19,pickUpAndSetDown,OTH,,94.0,1.57,303,0.303
tfl_54-491-_-y05-55029.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:15,491,2021-10-31,2022-12-23,JPS_54-491-_-y05-55029-107-O-1,JPL_54-491-_-y05-55029-107-O-1-19,RL_54-491-_-y05-55029-O-1-19,490015698S,Lea Valley Road (EN3),Stop PF,Ponders End,Greater London,,,19,pickUpAndSetDown,OTH,,490009813C,Ponders End Station,Stop PK,Ponders End,Greater London,,,20,pickUpAndSetDown,OTH,,95.0,1.58,206,0.206
tfl_54-491-_-y05-55029.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:15,491,2021-10-31,2022-12-23,JPS_54-491-_-y05-55029-107-O-1,JPL_54-491-_-y05-55029-107-O-1-20,RL_54-491-_-y05-55029-O-1-20,490009813C,Ponders End Station,Stop PK,Ponders End,Greater London,,,20,pickUpAndSetDown,OTH,,490003219W,Scotland Green Road / Nags Head Road,,Ponders End,Greater London,,,21,pickUpAndSetDown,OTH,,94.0,1.57,452,0.452
tfl_54-491-_-y05-55029.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:15,491,2021-10-31,2022-12-23,JPS_54-491-_-y05-55029-107-O-1,JPL_54-491-_-y05-55029-107-O-1-21,RL_54-491-_-y05-55029-O-1-21,490003219W,Scotland Green Road / Nags Head Road,,Ponders End,Greater London,,,21,pickUpAndSetDown,OTH,,490008101E,Ponders End High Street,,Ponders End,Greater London,,,22,pickUpAndSetDown,OTH,,94.0,1.57,470,0.47
tfl_54-491-_-y05-55029.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:15,491,2021-10-31,2022-12-23,JPS_54-491-_-y05-55029-107-O-1,JPL_54-491-_-y05-55029-107-O-1-22,RL_54-491-_-y05-55029-O-1-22,490008101E,Ponders End High Street,,Ponders End,Greater London,,,22,pickUpAndSetDown,OTH,,490015441J,Southbury Road_ Ponders End,,Ponders End,Greater London,,,23,pickUpAndSetDown,PTP,,95.0,1.58,191,0.191
tfl_54-491-_-y05-55029.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:15,491,2021-10-31,2022-12-23,JPS_54-491-_-y05-55029-107-O-1,JPL_54-491-_-y05-55029-107-O-1-23,RL_54-491-_-y05-55029-O-1-23,490015441J,Southbury Road_ Ponders End,,Ponders End,Greater London,,,23,pickUpAndSetDown,PTP,,490012335L,Ponders End Park,,Ponders End,Greater London,,,24,pickUpAndSetDown,OTH,,204.0,3.4,314,0.314
